gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Female,0,Yes,No,3,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,146.67,448.7,1
Female,0,No,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,101.21,693.83,1
Male,0,Yes,Yes,23,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,103.82,2262.27,1
Male,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,109.48,207.34,1
Female,0,Yes,No,10,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,27.84,299.76,1
Female,0,Yes,Yes,10,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,84.97,839.85,0
Female,0,Yes,Yes,28,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,36.9,998.25,0
Female,1,No,No,26,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,156.74,4033.49,1
Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Credit card (automatic),65.4,67.62,1
Male,0,No,No,2,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,27.91,51.87,0
Female,1,No,No,1,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,29.07,28.78,1
Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,125.06,381.77,1
Male,0,No,No,12,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),118.46,1549.05,1
Female,1,Yes,No,8,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),103.96,790.52,1
Female,0,No,No,5,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,125.14,608.09,1
Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,63.73,62.19,1
Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,108.39,442.71,1
Male,0,No,No,1,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,28.78,27.96,1
Male,0,Yes,Yes,1,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,28.56,28.75,1
Male,0,No,No,17,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),99.83,1792.76,1
Male,0,No,No,2,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,27.77,57.82,1
Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,114.55,226.64,1
Male,0,Yes,Yes,11,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),87.0,1026.71,1
Female,0,No,No,22,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,154.86,3446.54,1
Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,86.35,609.27,1
Female,0,No,No,20,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,115.42,2093.34,1
Male,0,No,Yes,2,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),29.51,64.76,0
Female,1,No,No,6,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,129.05,715.91,1
Male,0,No,No,19,No,No phone service,DSL,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),43.79,787.27,1
Female,0,Yes,Yes,27,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),105.85,2601.7,1
Male,0,No,No,23,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,149.71,3539.75,1
Female,0,Yes,Yes,11,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,102.08,1061.05,1
Female,0,Yes,No,16,No,No phone service,DSL,No,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),51.4,769.77,1
Male,0,No,No,8,No,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,63.44,465.76,1
Female,0,Yes,No,24,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),136.81,3022.94,0
Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),106.58,325.15,1
Female,0,Yes,No,28,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,120.78,3509.14,1
Male,0,Yes,No,5,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,148.26,726.09,1
Female,0,No,No,20,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),28.64,570.5,1
Female,0,No,No,3,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,29.36,91.36,0
Male,0,No,Yes,2,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,28.56,51.61,1
Male,0,Yes,No,26,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,152.25,3818.47,0
Female,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,151.38,165.7,1
Female,0,No,No,16,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),166.02,2698.88,1
Male,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer (automatic),66.7,253.69,1
Female,0,No,No,6,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,94.54,569.71,1
Male,0,No,No,6,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,84.97,493.78,1
Female,0,Yes,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,129.7,391.61,1
Male,1,Yes,No,28,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),34.73,899.65,0
Male,0,Yes,Yes,20,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,One year,No,Electronic check,64.16,1188.94,1
Female,0,Yes,Yes,25,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,29.0,673.31,1
Male,1,No,No,1,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,132.02,143.63,1
Male,0,No,No,11,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,145.29,1672.63,1
Male,0,Yes,Yes,1,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),28.49,26.57,1
Female,0,No,No,27,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,116.94,2960.58,1
Male,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,100.99,105.65,1
Male,0,Yes,No,6,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,79.17,442.35,1
Male,0,No,No,9,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),79.68,679.05,1
Male,1,No,No,22,Yes,No,DSL,,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,77.58,1864.92,0
Female,0,Yes,Yes,22,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,80.76,1689.77,0
Male,1,No,No,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,140.36,1159.18,1
Female,0,Yes,No,11,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),133.91,1614.02,0
Male,0,Yes,No,12,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,136.01,1591.09,1
Female,1,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,136.66,987.78,1
Female,0,Yes,No,23,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Mailed check,65.76,1435.09,0
Male,1,No,No,28,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),81.85,2443.46,0
Female,0,Yes,Yes,20,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,81.42,1747.15,0
Male,0,Yes,No,20,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),28.71,605.04,1
Female,0,Yes,Yes,25,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,151.38,3491.66,1
Male,0,No,No,2,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,36.32,76.93,1
Female,0,No,No,1,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,No,Electronic check,69.96,75.82,1
Male,0,No,Yes,15,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,145.8,2231.01,1
Male,1,No,No,26,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,93.6,2648.18,0
Male,0,Yes,Yes,28,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),152.1,4537.19,1
Male,0,Yes,Yes,12,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,27.48,340.77,1
Male,0,No,No,2,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,51.48,104.55,1
Male,0,Yes,No,1,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),93.09,90.27,1
Female,1,Yes,No,26,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),152.61,3697.48,0
Female,0,Yes,Yes,20,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,28.93,590.75,0
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,No,Electronic check,74.31,71.61,1
Female,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),137.53,590.44,1
Female,0,Yes,No,28,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,120.78,3715.52,1
Female,0,No,No,3,Yes,No,Fiber optic,,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,131.66,414.92,1
Female,1,No,No,16,Yes,Yes,DSL,,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),151.38,2223.7,1
Male,1,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,129.78,248.59,1
Female,0,No,No,5,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,117.67,542.35,1
Male,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,128.11,131.97,1
Male,1,Yes,No,24,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,142.03,3589.51,0
Male,0,No,No,1,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,One year,No,Electronic check,59.96,65.06,1
Male,0,Yes,Yes,16,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,28.28,446.88,1
Male,0,No,No,2,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,36.32,78.47,1
Male,1,Yes,Yes,25,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),35.38,951.35,0
Female,1,Yes,No,8,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),131.66,1014.77,1
Male,0,Yes,Yes,6,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,100.78,649.29,1
Male,0,No,No,24,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,140.29,3283.24,0
Female,0,No,No,6,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,71.19,409.79,1
Male,0,Yes,Yes,3,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,131.01,404.75,1
Male,0,Yes,Yes,9,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),35.31,306.88,0
Male,0,Yes,Yes,28,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),94.61,2718.07,1
Male,0,Yes,No,5,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,109.18,557.89,1
Male,0,Yes,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),115.93,469.6,1
Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,110.34,107.7,1
Female,1,Yes,No,21,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,147.17,3120.55,1
Male,0,Yes,Yes,1,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,29.22,29.78,1
Female,0,Yes,No,28,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),28.78,813.2,0
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,128.25,126.82,1
Male,1,Yes,No,17,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,136.73,2098.79,0
Male,1,Yes,No,26,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),134.42,3555.77,1
Male,1,Yes,No,16,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,137.1,2048.14,1
Female,0,Yes,No,28,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,158.78,4572.61,0
Male,0,No,No,26,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),36.4,995.49,0
Male,0,No,Yes,25,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,58.87,1471.88,1
Male,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,64.38,64.93,0
Male,0,Yes,Yes,22,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,109.98,2638.04,1
Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,72.35,77.37,1
Male,0,No,No,13,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),56.7,798.17,0
Female,0,Yes,Yes,11,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,28.35,331.42,1
Male,1,Yes,No,28,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,166.02,4284.97,1
Male,1,Yes,No,28,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,134.92,3512.56,1
Female,0,Yes,No,22,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,108.17,2392.41,1
Male,0,Yes,No,28,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,130.86,3478.0,1
Male,1,Yes,No,16,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,142.32,2266.51,0
Female,0,No,Yes,1,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,126.29,123.62,1
Male,0,Yes,Yes,1,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,34.94,35.29,0
Male,0,Yes,No,3,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,No,Mailed check,34.94,110.0,1
Male,0,No,Yes,1,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,29.07,30.32,1
Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,122.96,123.48,1
Male,0,No,No,15,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,152.03,2427.49,1
Male,0,No,No,6,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,144.56,855.37,1
Male,0,No,No,20,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,149.42,3225.51,1
Female,0,Yes,Yes,28,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,94.54,2420.15,1
Female,0,No,No,1,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),28.85,31.47,0
Male,1,Yes,Yes,17,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,160.59,2814.49,0
Male,0,No,No,21,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,29.0,594.39,0
Male,1,Yes,Yes,25,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),35.38,830.93,1
Male,1,Yes,No,17,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,145.8,2468.28,1
Male,0,No,Yes,2,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,28.49,53.5,1
Female,1,Yes,No,5,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,145.29,677.97,1
Female,0,Yes,Yes,6,No,No phone service,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,51.48,316.13,1
Male,0,Yes,Yes,17,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),29.72,507.57,0
Male,0,Yes,No,28,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,153.26,4437.27,1
Female,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),118.76,644.82,1
Male,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,115.93,466.71,1
Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,87.22,88.63,1
Male,0,Yes,Yes,13,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,29.14,347.73,1
Male,0,Yes,No,1,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,34.0,35.48,1
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,115.35,113.04,1
Female,0,Yes,Yes,28,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),103.09,3161.74,1
Male,1,Yes,No,12,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,112.96,1443.13,1
Female,1,No,No,22,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,160.22,3540.69,0
Male,0,Yes,Yes,2,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,29.8,55.11,0
Female,0,Yes,No,21,Yes,No,DSL,,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,135.5,3050.04,1
Female,0,No,Yes,5,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,128.98,683.57,1
Male,0,No,No,1,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.9,74.86,1
Male,0,No,No,4,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,90.26,346.26,1
Female,1,No,No,26,Yes,Yes,DSL,,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,156.74,4314.38,1
Female,0,Yes,Yes,20,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,145.44,2725.68,1
Female,0,No,No,8,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),130.57,1131.83,1
Male,0,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),107.01,316.18,1
Male,0,No,No,23,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,74.96,1581.68,1
Female,1,Yes,No,28,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,139.71,4158.91,1
Male,0,No,Yes,5,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Credit card (automatic),63.8,310.93,1
Female,0,No,No,22,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,152.9,3381.63,1
Female,0,No,No,4,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Credit card (automatic),74.1,273.42,1
Male,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,115.86,104.33,1
Female,0,Yes,No,15,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,29.36,452.55,0
Female,0,No,No,11,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),85.55,943.91,1
Male,0,Yes,Yes,14,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),36.9,526.26,1
Male,1,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,129.78,274.81,1
Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,125.5,387.54,1
Female,0,No,No,8,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,87.36,653.42,1
Male,0,Yes,Yes,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,101.43,197.21,1
Male,0,Yes,Yes,8,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,110.06,951.96,1
Female,0,Yes,No,25,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,157.69,4155.09,1
Female,0,Yes,Yes,1,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),28.93,29.26,1
Female,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,138.4,131.64,1
Female,0,No,No,1,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Electronic check,73.3,70.4,1
Male,0,Yes,Yes,9,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,82.94,781.09,0
Male,0,Yes,Yes,16,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Electronic check,69.82,1195.58,0
Male,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,156.53,161.9,1
Female,0,Yes,No,22,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),28.42,663.95,0
Male,0,Yes,Yes,18,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,107.08,2030.23,1
Male,1,Yes,No,11,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),153.41,1569.28,1
Male,0,Yes,Yes,18,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),36.1,639.92,0
Female,0,Yes,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,114.98,1070.0,1
Male,1,No,No,14,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),131.95,1749.48,1
Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),87.22,93.66,1
Female,0,No,No,13,Yes,Yes,Fiber optic,,No,No,Yes,No,No,Month-to-month,No,Electronic check,86.13,1113.62,1
Female,0,No,No,8,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,143.77,1158.29,1
Female,1,Yes,No,19,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,102.44,1821.19,1
Male,0,No,No,1,Yes,No,Fiber optic,,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,28.42,27.35,1
Male,0,No,No,4,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),28.28,107.02,1
Female,0,No,No,1,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,36.1,33.98,1
